NumeroFactura,FechaVenta,Precio,Cantidad,ReferenciaProducto,CodigoMarca,IdUser,MedioPago,Talla,Color,Fabricante,ClaseProducto,NombreTienda,DepartamentoTienda,CiudadTienda
fact9697,2024-09-09,0.0,1.0,ref251,marca1,id16701,EFECTIVO,talla2,color3,fabricante1,claseprod1,tienda99,BOGOTÁ D.C.,BOGOTÁ D.C.
fact9906,2024-09-10,18478.99,1.0,ref14,marca2,id16702,TRANSACCION TEF,talla3,color1206,fabricante1,claseprod2,tienda3,ATLÁNTICO,BARRANQUILLA
fact8836,2024-09-10,22680.67,2.0,ref75,marca2,id16703,EFECTIVO,talla7,color5,fabricante1,claseprod7,tienda14,NORTE DE SANTANDER,CÚCUTA
fact10453,2024-09-10,12596.64,1.0,ref258,marca1,id16704,MULTIPLE,talla7,color6,fabricante1,claseprod1,tienda32,CUNDINAMARCA,SOACHA
fact11036,2024-09-10,0.0,1.0,ref60,marca2,id16705,TARJETA DE DEBITO,talla3,color6,fabricante1,claseprod2,tienda30,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11037,2024-09-10,756.3,1.0,ref874,marca3,id16706,TRANSACCION TEF,talla8,color30,fabricante30,claseprod27,tienda15,CALDAS,MANIZALES
fact7665,2024-09-10,0.0,1.0,ref24,marca2,id16707,EFECTIVO,talla3,color1104,fabricante1,claseprod2,tienda18,CALDAS,MANIZALES
fact9241,2024-09-10,0.0,1.0,ref313,marca1,id16708,TRANSACCION TEF,talla18,color30,fabricante3,claseprod4,tienda106,CUNDINAMARCA,FUSAGASUGÁ
fact11038,2024-09-10,17638.66,1.0,ref60,marca2,id16709,EFECTIVO,talla3,color6,fabricante1,claseprod2,tienda61,NORTE DE SANTANDER,CÚCUTA
fact10130,2024-09-10,13436.97,1.0,ref147,marca2,id16710,EFECTIVO,talla40,color1087,fabricante1,claseprod5,tienda91,CUNDINAMARCA,ZIPAQUIRÁ
fact11039,2024-09-10,63016.81,1.0,ref512,marca1,id16711,EFECTIVO,talla36,color1,fabricante1,claseprod1,tienda21,BOYACÁ,TUNJA
fact11040,2024-09-10,12596.64,2.0,ref361,marca4,id16712,TARJETA DE CREDITO,talla22,color10,fabricante3,claseprod4,tienda76,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11041,2024-09-10,19319.33,1.0,ref868,marca14,id16713,EFECTIVO,talla8,color6,fabricante2,claseprod4,tienda19,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11042,2024-09-10,840.34,1.0,ref869,marca3,id16714,TRANSACCION TEF,talla8,color30,fabricante30,claseprod27,tienda60,ANTIOQUIA,BELLO
fact11043,2024-09-10,25201.68,1.0,ref168,marca2,id16715,TRANSACCION TEF,talla6,color5,fabricante1,claseprod9,tienda37,ANTIOQUIA,SABANETA
fact9566,2024-09-10,14277.31,1.0,ref84,marca1,id16708,TRANSACCION TEF,talla2,color5,fabricante1,claseprod1,tienda106,CUNDINAMARCA,FUSAGASUGÁ
fact11044,2024-09-10,840.34,1.0,ref869,marca3,id16716,EFECTIVO,talla8,color30,fabricante30,claseprod27,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
fact10983,2024-09-10,25201.68,1.0,ref30,marca2,id16717,EFECTIVO,talla7,color799,fabricante1,claseprod2,tienda54,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11045,2024-09-10,17638.66,1.0,ref33,marca2,id16718,EFECTIVO,talla6,color5,fabricante1,claseprod2,tienda8,ANTIOQUIA,MEDELLÍN
fact10663,2024-09-10,63016.81,1.0,ref551,marca1,id16719,TARJETA DE CREDITO,talla25,color6,fabricante1,claseprod1,tienda7,ANTIOQUIA,EL SANTUARIO
fact11046,2024-09-10,20159.66,1.0,ref109,marca1,id16720,TARJETA DE CREDITO,talla2,color150,fabricante1,claseprod1,tienda47,BOGOTÁ D.C.,BOGOTÁ D.C.
fact10499,2024-09-10,18478.99,1.0,ref14,marca2,id16721,TARJETA DE CREDITO,talla2,color831,fabricante1,claseprod2,tienda24,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11047,2024-09-10,18478.99,1.0,ref14,marca2,id16722,TARJETA DE DEBITO,talla2,color1239,fabricante1,claseprod2,tienda25,CUNDINAMARCA,MOSQUERA
fact9234,2024-09-10,21000.0,1.0,ref131,marca1,id16723,TRANSACCION TEF,talla22,color10,fabricante3,claseprod4,tienda18,CALDAS,MANIZALES
fact11048,2024-09-11,756.3,1.0,ref874,marca3,id16724,EFECTIVO,talla8,color30,fabricante30,claseprod27,tienda102,CUNDINAMARCA,GIRARDOT
fact8810,2024-09-11,18478.99,1.0,ref14,marca2,id16725,EFECTIVO,talla6,color803,fabricante1,claseprod2,tienda101,VALLE DEL CAUCA,ZARZAL
fact11049,2024-09-11,12596.64,1.0,ref97,marca2,id16726,TRANSACCION TEF,talla26,color1011,fabricante1,claseprod9,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
fact10072,2024-09-11,11756.3,1.0,ref456,marca16,id16727,EFECTIVO,talla21,color1240,fabricante1,claseprod14,tienda87,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11050,2024-09-11,42008.4,1.0,ref1047,marca1,id16728,TARJETA DE DEBITO,talla1,color6,fabricante1,claseprod7,tienda30,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11051,2024-09-11,29403.36,1.0,ref198,marca2,id16729,TRANSACCION TEF,talla2,color27,fabricante1,claseprod7,tienda3,ATLÁNTICO,BARRANQUILLA
fact11052,2024-09-11,25201.68,1.0,ref168,marca2,id16730,EFECTIVO,talla6,color6,fabricante1,claseprod9,tienda35,CALDAS,MANIZALES
fact8872,2024-09-11,8394.96,1.0,ref181,marca14,id16731,TRANSACCION TEF,talla8,color30,fabricante2,claseprod4,tienda14,NORTE DE SANTANDER,CÚCUTA
fact11053,2024-09-11,17638.66,1.0,ref60,marca2,id16732,EFECTIVO,talla2,color888,fabricante1,claseprod2,tienda5,ANTIOQUIA,MEDELLÍN
fact8978,2024-09-11,0.0,1.0,ref33,marca2,id16733,TARJETA DE CREDITO,talla2,color1,fabricante1,claseprod2,tienda89,SANTANDER,BARBOSA
fact11054,2024-09-11,25201.68,1.0,ref30,marca2,id16734,EFECTIVO,talla2,color903,fabricante1,claseprod2,tienda21,BOYACÁ,TUNJA
fact11055,2024-09-11,20161.34,1.0,ref219,marca1,id6028,MULTIPLE,talla6,color14,fabricante1,claseprod1,tienda14,NORTE DE SANTANDER,CÚCUTA
fact8822,2024-09-11,17638.66,1.0,ref93,marca2,id16735,EFECTIVO,talla6,color154,fabricante1,claseprod2,tienda10,NARIÑO,IPIALES
fact11056,2024-09-11,16798.32,1.0,ref56,marca1,id16736,EFECTIVO,talla2,color266,fabricante1,claseprod1,tienda101,VALLE DEL CAUCA,ZARZAL
fact10040,2024-09-11,21000.0,1.0,ref51,marca2,id16737,EFECTIVO,talla3,color6,fabricante1,claseprod3,tienda91,CUNDINAMARCA,ZIPAQUIRÁ
fact10582,2024-09-11,17638.66,1.0,ref87,marca2,id16738,TRANSACCION TEF,talla6,color1241,fabricante1,claseprod2,tienda74,ANTIOQUIA,MEDELLÍN
fact11057,2024-09-11,20159.66,1.0,ref581,marca2,id16739,TARJETA DE DEBITO,talla2,color1242,fabricante1,claseprod7,tienda2,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11058,2024-09-11,10915.97,3.0,ref226,marca2,id16740,TARJETA DE DEBITO,talla10,color1,fabricante1,claseprod13,tienda70,CAQUETÁ,FLORENCIA
fact11059,2024-09-11,14277.31,1.0,ref83,marca1,id16741,TRANSACCION TEF,talla2,color6,fabricante1,claseprod1,tienda2,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11060,2024-09-11,21000.0,1.0,ref1011,marca2,id4547,EFECTIVO,talla6,color1114,fabricante1,claseprod2,tienda61,NORTE DE SANTANDER,CÚCUTA
fact11061,2024-09-11,15957.98,1.0,ref251,marca1,id16742,TARJETA DE DEBITO,talla2,color220,fabricante1,claseprod1,tienda36,META,ACACÍAS
fact11062,2024-09-11,16798.32,1.0,ref772,marca2,id16743,EFECTIVO,talla13,color30,fabricante3,claseprod8,tienda58,NORTE DE SANTANDER,CÚCUTA
fact8761,2024-09-11,21000.0,2.0,ref237,marca2,id16744,TARJETA DE CREDITO,talla13,color30,fabricante3,claseprod11,tienda78,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11063,2024-09-11,19319.33,1.0,ref807,marca1,id16745,TARJETA DE DEBITO,talla8,color6,fabricante8,claseprod4,tienda25,CUNDINAMARCA,MOSQUERA
fact11064,2024-09-11,15957.98,1.0,ref78,marca1,id16746,EFECTIVO,talla7,color6,fabricante1,claseprod1,tienda21,BOYACÁ,TUNJA
fact9024,2024-09-11,0.0,1.0,ref60,marca2,id16747,EFECTIVO,talla6,color6,fabricante1,claseprod2,tienda82,BOGOTÁ D.C.,BOGOTÁ D.C.
fact7274,2024-09-11,17638.66,1.0,ref60,marca2,id16748,TARJETA DE DEBITO,talla6,color27,fabricante1,claseprod2,tienda95,VALLE DEL CAUCA,ROLDANILLO
fact11065,2024-09-11,13436.97,1.0,ref35,marca1,id16749,TARJETA DE CREDITO,talla2,color47,fabricante1,claseprod1,tienda33,ANTIOQUIA,ITAGUI
fact11066,2024-09-11,19319.33,1.0,ref34,marca2,id16750,EFECTIVO,talla6,color506,fabricante1,claseprod2,tienda33,ANTIOQUIA,ITAGUI
fact11067,2024-09-11,10915.97,1.0,ref40,marca5,id16751,EFECTIVO,talla11,color30,fabricante3,claseprod11,tienda52,HUILA,PITALITO
fact10803,2024-09-11,25201.68,1.0,ref722,marca1,id16752,TARJETA DE DEBITO,talla24,color6,fabricante1,claseprod7,tienda1,VALLE DEL CAUCA,CALI
fact11068,2024-09-11,12596.64,1.0,ref457,marca20,id16753,EFECTIVO,talla5,color1243,fabricante1,claseprod7,tienda47,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11069,2024-09-12,840.34,1.0,ref1105,marca3,id16754,TARJETA DE CREDITO,talla8,color30,fabricante30,claseprod27,tienda25,CUNDINAMARCA,MOSQUERA
fact8891,2024-09-12,5873.95,1.0,ref1110,marca1,id16755,EFECTIVO,talla7,color312,fabricante1,claseprod1,tienda51,VALLE DEL CAUCA,VALLEDUPAR
fact11070,2024-09-12,11756.3,1.0,ref793,marca1,id16756,EFECTIVO,talla6,color83,fabricante1,claseprod7,tienda14,NORTE DE SANTANDER,CÚCUTA
fact11071,2024-09-12,23521.01,1.0,ref55,marca1,id16757,TRANSACCION TEF,talla53,color162,fabricante1,claseprod1,tienda35,CALDAS,MANIZALES
fact11072,2024-09-12,17638.66,1.0,ref46,marca2,id16758,EFECTIVO,talla2,color609,fabricante1,claseprod2,tienda65,CUNDINAMARCA,SOACHA
fact9974,2024-09-12,0.0,1.0,ref462,marca31,id16759,TRANSACCION TEF,talla40,color1,fabricante1,claseprod5,tienda87,BOGOTÁ D.C.,BOGOTÁ D.C.
fact7643,2024-09-12,19319.33,1.0,ref527,marca4,id16760,TRANSACCION TEF,talla8,color105,fabricante2,claseprod4,tienda84,BOGOTÁ D.C.,BOGOTÁ D.C.
fact7696,2024-09-12,17638.66,1.0,ref60,marca2,id16761,EFECTIVO,talla6,color609,fabricante1,claseprod2,tienda20,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11073,2024-09-12,16798.32,2.0,ref285,marca1,id16762,MULTIPLE,talla8,color30,fabricante2,claseprod12,tienda5,ANTIOQUIA,MEDELLÍN
fact11074,2024-09-12,14110.93,1.0,ref46,marca2,id8716,EFECTIVO,talla6,color6,fabricante1,claseprod2,tienda61,NORTE DE SANTANDER,CÚCUTA
fact11075,2024-09-12,19319.33,1.0,ref810,marca4,id16763,EFECTIVO,talla25,color182,fabricante2,claseprod4,tienda52,HUILA,PITALITO
fact11076,2024-09-12,16798.32,1.0,ref346,marca1,id16764,MULTIPLE,talla6,color6,fabricante1,claseprod1,tienda76,BOGOTÁ D.C.,BOGOTÁ D.C.
fact4109,2024-09-12,7850.0,1.0,ref12,marca4,id16765,CREDITO EMPLEADO,talla7,color532,fabricante1,claseprod1,tienda93,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11077,2024-09-12,14489.5,1.0,ref34,marca2,id16766,TARJETA DE DEBITO,talla6,color27,fabricante1,claseprod2,tienda39,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11078,2024-09-12,14277.31,2.0,ref191,marca1,id16767,TRANSACCION TEF,talla2,color6,fabricante1,claseprod1,tienda22,ANTIOQUIA,MEDELLÍN
fact11079,2024-09-12,63016.81,1.0,ref202,marca1,id16768,TARJETA DE CREDITO,talla1,color14,fabricante1,claseprod7,tienda47,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11080,2024-09-12,11756.3,1.0,ref136,marca16,id16769,TARJETA DE CREDITO,talla10,color1244,fabricante1,claseprod14,tienda48,META,GRANADA
fact10618,2024-09-12,0.0,1.0,ref275,marca1,id16770,EFECTIVO,talla7,color1,fabricante2,claseprod4,tienda91,CUNDINAMARCA,ZIPAQUIRÁ
fact7944,2024-09-12,5873.95,2.0,ref166,marca18,id16771,EFECTIVO,talla2,color10,fabricante1,claseprod6,tienda95,VALLE DEL CAUCA,ROLDANILLO
fact11081,2024-09-12,0.0,1.0,ref126,marca2,id16772,EFECTIVO,talla2,color5,fabricante1,claseprod2,tienda43,VALLE DEL CAUCA,PALMIRA
fact11082,2024-09-12,15957.98,1.0,ref47,marca1,id16773,TRANSACCION TEF,talla6,color47,fabricante1,claseprod1,tienda106,CUNDINAMARCA,FUSAGASUGÁ
fact10088,2024-09-12,19319.33,1.0,ref329,marca4,id16774,EFECTIVO,talla8,color21,fabricante2,claseprod4,tienda49,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11083,2024-09-12,25201.68,1.0,ref267,marca2,id16775,TRANSACCION TEF,talla6,color1,fabricante1,claseprod9,tienda78,BOGOTÁ D.C.,BOGOTÁ D.C.
fact10873,2024-09-12,19319.33,1.0,ref96,marca2,id16776,EFECTIVO,talla3,color330,fabricante1,claseprod2,tienda14,NORTE DE SANTANDER,CÚCUTA
fact11084,2024-09-12,21000.0,1.0,ref1111,marca2,id16777,TRANSACCION TEF,talla29,color30,fabricante3,claseprod11,tienda24,BOGOTÁ D.C.,BOGOTÁ D.C.
fact9197,2024-09-12,13436.97,1.0,ref205,marca1,id3348,TARJETA DE CREDITO,talla6,color6,fabricante1,claseprod1,tienda7,ANTIOQUIA,EL SANTUARIO
fact8967,2024-09-12,17638.66,1.0,ref357,marca2,id16778,TRANSACCION TEF,talla2,color27,fabricante1,claseprod2,tienda50,ANTIOQUIA,MEDELLÍN
fact11085,2024-09-13,58815.13,1.0,ref922,marca2,id16779,EFECTIVO,talla6,color6,fabricante1,claseprod3,tienda74,ANTIOQUIA,MEDELLÍN
fact11086,2024-09-13,16798.32,1.0,ref346,marca1,id16780,TARJETA DE CREDITO,talla2,color6,fabricante1,claseprod1,tienda8,ANTIOQUIA,MEDELLÍN
fact10680,2024-09-13,19319.33,2.0,ref96,marca2,id16781,TARJETA DE CREDITO,talla6,color1,fabricante1,claseprod2,tienda81,QUINDÍO,CALARCÁ
fact11087,2024-09-13,21000.0,1.0,ref353,marca1,id16782,TRANSACCION TEF,talla2,color6,fabricante1,claseprod1,tienda82,BOGOTÁ D.C.,BOGOTÁ D.C.
fact5524,2024-09-13,19319.33,1.0,ref96,marca2,id16783,EFECTIVO,talla6,color5,fabricante1,claseprod2,tienda103,ANTIOQUIA,MEDELLÍN
fact11088,2024-09-13,67218.49,1.0,ref1112,marca2,id16784,TARJETA DE DEBITO,talla7,color32,fabricante1,claseprod7,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11089,2024-09-13,840.34,2.0,ref869,marca3,id16785,TARJETA DE CREDITO,talla8,color30,fabricante30,claseprod27,tienda14,NORTE DE SANTANDER,CÚCUTA
fact9438,2024-09-13,14277.31,1.0,ref106,marca1,id16786,TARJETA DE CREDITO,talla6,color1189,fabricante1,claseprod1,tienda71,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11090,2024-09-13,9235.29,1.0,ref12,marca4,id16787,EFECTIVO,talla7,color523,fabricante1,claseprod1,tienda52,HUILA,PITALITO
fact11091,2024-09-13,11968.49,1.0,ref100,marca1,id16788,TARJETA DE DEBITO,talla2,color173,fabricante1,claseprod1,tienda39,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11092,2024-09-13,33605.04,1.0,ref291,marca2,id16789,TRANSACCION TEF,talla2,color6,fabricante1,claseprod3,tienda16,RISARALDA,SANTA ROSA DE CABAL
fact10820,2024-09-13,0.0,1.0,ref35,marca1,id16790,TRANSACCION TEF,talla2,color6,fabricante1,claseprod1,tienda3,ATLÁNTICO,BARRANQUILLA
fact11093,2024-09-13,0.0,1.0,ref60,marca2,id16791,TRANSACCION TEF,talla6,color6,fabricante1,claseprod2,tienda74,ANTIOQUIA,MEDELLÍN
fact11094,2024-09-13,756.3,1.0,ref874,marca3,id16792,EFECTIVO,talla8,color30,fabricante30,claseprod27,tienda2,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11095,2024-09-13,19319.33,1.0,ref96,marca2,id16793,EFECTIVO,talla2,color566,fabricante1,claseprod2,tienda40,ANTIOQUIA,EL CARMEN DE VIBORAL
fact9051,2024-09-13,12596.64,1.0,ref331,marca1,id16794,EFECTIVO,talla3,color6,fabricante1,claseprod1,tienda51,VALLE DEL CAUCA,VALLEDUPAR
fact9490,2024-09-13,756.3,1.0,ref874,marca3,id16795,EFECTIVO,talla8,color30,fabricante30,claseprod27,tienda48,META,GRANADA
fact11096,2024-09-13,17638.66,1.0,ref33,marca2,id16796,EFECTIVO,talla7,color44,fabricante1,claseprod2,tienda67,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11097,2024-09-13,11756.3,1.0,ref151,marca1,id16797,TARJETA DE CREDITO,talla2,color1,fabricante1,claseprod1,tienda101,VALLE DEL CAUCA,ZARZAL
fact11098,2024-09-13,49992.86,1.0,ref931,marca2,id16798,CREDITO EMPLEADO,talla6,color32,fabricante1,claseprod3,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11099,2024-09-13,9235.29,1.0,ref619,marca2,id16799,EFECTIVO,talla32,color30,fabricante3,claseprod26,tienda52,HUILA,PITALITO
fact9778,2024-09-13,21000.0,1.0,ref345,marca1,id16800,EFECTIVO,talla2,color200,fabricante1,claseprod1,tienda50,ANTIOQUIA,MEDELLÍN
fact9176,2024-09-13,10915.97,1.0,ref48,marca5,id16801,EFECTIVO,talla6,color6,fabricante1,claseprod3,tienda51,VALLE DEL CAUCA,VALLEDUPAR
fact11100,2024-09-13,16798.32,1.0,ref56,marca1,id16802,EFECTIVO,talla2,color1,fabricante1,claseprod1,tienda43,VALLE DEL CAUCA,PALMIRA
fact11101,2024-09-13,756.3,1.0,ref874,marca3,id16803,EFECTIVO,talla8,color30,fabricante30,claseprod27,tienda19,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11102,2024-09-13,27722.69,1.0,ref17,marca1,id16804,TRANSACCION TEF,talla2,color6,fabricante1,claseprod7,tienda40,ANTIOQUIA,EL CARMEN DE VIBORAL
fact9613,2024-09-13,22680.67,1.0,ref74,marca1,id16805,EFECTIVO,talla2,color275,fabricante1,claseprod1,tienda18,CALDAS,MANIZALES
fact11103,2024-09-13,42008.4,1.0,ref305,marca2,id16806,EFECTIVO,talla8,color73,fabricante2,claseprod8,tienda24,BOGOTÁ D.C.,BOGOTÁ D.C.
fact8839,2024-09-13,11756.3,1.0,ref316,marca16,id16807,TARJETA DE CREDITO,talla10,color5,fabricante1,claseprod7,tienda91,CUNDINAMARCA,ZIPAQUIRÁ
fact11024,2024-09-13,22680.67,1.0,ref23,marca2,id16808,EFECTIVO,talla2,color571,fabricante1,claseprod9,tienda91,CUNDINAMARCA,ZIPAQUIRÁ
fact10841,2024-09-13,31084.03,1.0,ref350,marca1,id16809,TRANSACCION TEF,talla7,color1,fabricante1,claseprod1,tienda92,BOGOTÁ D.C.,BOGOTÁ D.C.
fact9025,2024-09-13,17638.66,1.0,ref126,marca2,id16810,EFECTIVO,talla2,color609,fabricante1,claseprod2,tienda46,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11104,2024-09-13,21000.0,1.0,ref8,marca2,id16811,TARJETA DE CREDITO,talla2,color739,fabricante1,claseprod2,tienda52,HUILA,PITALITO
fact11105,2024-09-13,63016.81,1.0,ref273,marca1,id16812,TRANSACCION TEF,talla1,color1,fabricante1,claseprod1,tienda65,CUNDINAMARCA,SOACHA
fact8908,2024-09-13,33605.04,1.0,ref115,marca1,id16813,TRANSACCION TEF,talla2,color14,fabricante1,claseprod1,tienda56,HUILA,PITALITO
fact11106,2024-09-13,33605.04,1.0,ref227,marca1,id16814,EFECTIVO,talla52,color1,fabricante1,claseprod1,tienda30,BOGOTÁ D.C.,BOGOTÁ D.C.
fact8736,2024-09-13,17638.66,1.0,ref60,marca2,id16815,TRANSACCION TEF,talla6,color609,fabricante1,claseprod2,tienda66,CUNDINAMARCA,FUSAGASUGÁ
fact11107,2024-09-13,21000.0,1.0,ref24,marca2,id16816,TARJETA DE DEBITO,talla2,color1075,fabricante1,claseprod2,tienda2,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11108,2024-09-13,39487.39,1.0,ref397,marca1,id16817,TARJETA DE CREDITO,talla36,color14,fabricante1,claseprod1,tienda57,CUNDINAMARCA,LA MESA
fact11109,2024-09-13,22680.67,1.0,ref23,marca2,id16818,EFECTIVO,talla6,color1184,fabricante1,claseprod9,tienda30,BOGOTÁ D.C.,BOGOTÁ D.C.
fact9636,2024-09-13,21000.0,1.0,ref280,marca2,id16819,EFECTIVO,talla11,color21,fabricante3,claseprod8,tienda86,TOLIMA,IBAGUÉ
fact11110,2024-09-13,22680.67,1.0,ref23,marca2,id16820,TARJETA DE CREDITO,talla7,color1245,fabricante1,claseprod9,tienda3,ATLÁNTICO,BARRANQUILLA
fact11111,2024-09-13,0.0,1.0,ref14,marca2,id16821,EFECTIVO,talla3,color718,fabricante1,claseprod2,tienda2,BOGOTÁ D.C.,BOGOTÁ D.C.
fact10630,2024-09-13,13436.97,1.0,ref205,marca1,id16822,TRANSACCION TEF,talla6,color6,fabricante1,claseprod1,tienda5,ANTIOQUIA,MEDELLÍN
fact10590,2024-09-13,63016.81,1.0,ref551,marca1,id16823,TRANSACCION TEF,talla17,color14,fabricante1,claseprod1,tienda50,ANTIOQUIA,MEDELLÍN
fact9593,2024-09-13,19319.33,1.0,ref105,marca2,id16824,EFECTIVO,talla9,color10,fabricante3,claseprod8,tienda36,META,ACACÍAS
fact11112,2024-09-13,11756.3,1.0,ref456,marca16,id16825,TARJETA DE CREDITO,talla10,color1193,fabricante1,claseprod14,tienda47,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11003,2024-09-13,10915.97,1.0,ref274,marca16,id16826,TARJETA DE CREDITO,talla5,color1,fabricante1,claseprod14,tienda91,CUNDINAMARCA,ZIPAQUIRÁ
fact10096,2024-09-13,17638.66,1.0,ref33,marca2,id16827,TRANSACCION TEF,talla6,color27,fabricante1,claseprod2,tienda37,ANTIOQUIA,SABANETA
fact9937,2024-09-14,15957.98,1.0,ref78,marca1,id16828,EFECTIVO,talla2,color1,fabricante1,claseprod1,tienda58,NORTE DE SANTANDER,CÚCUTA
fact11113,2024-09-14,19319.33,1.0,ref163,marca1,id16829,TRANSACCION TEF,talla2,color6,fabricante1,claseprod1,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11114,2024-09-14,17638.66,1.0,ref60,marca2,id16830,EFECTIVO,talla2,color6,fabricante1,claseprod2,tienda79,ANTIOQUIA,MEDELLÍN
fact9720,2024-09-14,42008.4,1.0,ref388,marca1,id950,EFECTIVO,talla6,color200,fabricante1,claseprod1,tienda16,RISARALDA,SANTA ROSA DE CABAL
fact11115,2024-09-14,8394.96,1.0,ref25,marca1,id16831,EFECTIVO,talla4,color1,fabricante1,claseprod1,tienda35,CALDAS,MANIZALES
fact10099,2024-09-14,10075.63,1.0,ref378,marca2,id16832,EFECTIVO,talla11,color6,fabricante3,claseprod8,tienda98,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11116,2024-09-14,10915.97,1.0,ref40,marca5,id16833,TRANSACCION TEF,talla11,color30,fabricante3,claseprod11,tienda91,CUNDINAMARCA,ZIPAQUIRÁ
fact11117,2024-09-14,17638.66,1.0,ref46,marca2,id16834,TARJETA DE CREDITO,talla3,color609,fabricante1,claseprod2,tienda52,HUILA,PITALITO
fact8972,2024-09-14,756.3,1.0,ref874,marca3,id16835,EFECTIVO,talla8,color30,fabricante30,claseprod27,tienda12,HUILA,GARZÓN
fact11118,2024-09-14,840.34,1.0,ref869,marca3,id16836,EFECTIVO,talla8,color30,fabricante30,claseprod27,tienda52,HUILA,PITALITO
fact9626,2024-09-14,0.0,1.0,ref3,marca2,id16837,TRANSACCION TEF,talla2,color30,fabricante1,claseprod3,tienda79,ANTIOQUIA,MEDELLÍN
fact11119,2024-09-14,25201.68,1.0,ref30,marca2,id16376,TRANSACCION TEF,talla3,color875,fabricante1,claseprod2,tienda74,ANTIOQUIA,MEDELLÍN
fact11120,2024-09-14,25201.68,1.0,ref267,marca2,id16838,EFECTIVO,talla3,color622,fabricante1,claseprod9,tienda45,RISARALDA,DOSQUEBRADAS
fact9357,2024-09-14,21000.0,1.0,ref1113,marca2,id16839,TRANSACCION TEF,talla2,color200,fabricante1,claseprod7,tienda88,BOGOTÁ D.C.,BOGOTÁ D.C.
fact9355,2024-09-14,17638.66,2.0,ref724,marca2,id16840,TARJETA DE DEBITO,talla3,color32,fabricante1,claseprod2,tienda70,CAQUETÁ,FLORENCIA
fact11121,2024-09-14,17638.66,1.0,ref126,marca2,id16841,TARJETA DE DEBITO,talla2,color27,fabricante1,claseprod2,tienda19,BOGOTÁ D.C.,BOGOTÁ D.C.
fact10450,2024-09-14,14277.31,1.0,ref597,marca28,id16842,EFECTIVO,talla2,color473,fabricante1,claseprod7,tienda98,BOGOTÁ D.C.,BOGOTÁ D.C.
fact9121,2024-09-14,19319.33,1.0,ref320,marca1,id16843,TRANSACCION TEF,talla18,color30,fabricante3,claseprod12,tienda36,META,ACACÍAS
fact9639,2024-09-14,17638.66,1.0,ref357,marca2,id6979,TARJETA DE CREDITO,talla6,color27,fabricante1,claseprod2,tienda87,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11122,2024-09-14,0.01,1.0,ref150,marca3,id16844,TARJETA DE DEBITO,talla8,color30,fabricante1,claseprod16,tienda39,BOGOTÁ D.C.,BOGOTÁ D.C.
fact8082,2024-09-14,9235.29,1.0,ref324,marca4,id16845,EFECTIVO,talla18,color21,fabricante3,claseprod4,tienda89,SANTANDER,BARBOSA
fact11123,2024-09-14,756.3,1.0,ref874,marca3,id16846,EFECTIVO,talla8,color30,fabricante30,claseprod27,tienda36,META,ACACÍAS
fact11124,2024-09-14,19319.33,1.0,ref756,marca14,id16847,EFECTIVO,talla8,color6,fabricante2,claseprod4,tienda11,BOYACÁ,CHIQUINQUIRÁ
fact11125,2024-09-14,4193.28,1.0,ref878,marca23,id16848,TARJETA DE DEBITO,talla11,color10,fabricante1,claseprod14,tienda64,ANTIOQUIA,LA CEJA
fact9753,2024-09-14,21000.0,1.0,ref263,marca2,id16849,TRANSACCION TEF,talla2,color1,fabricante1,claseprod3,tienda54,BOGOTÁ D.C.,BOGOTÁ D.C.
fact11126,2024-09-14,12596.64,2.0,ref361,marca4,id16850,EFECTIVO,talla22,color10,fabricante3,claseprod4,tienda34,BOGOTÁ D.C.,BOGOTÁ D.C.
